Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts/b_Avg,Fwd_Pkts/b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts/b_Avg,Bwd_Pkts/b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label,Cat,Sub_Cat,Date
192.168.0.24-210.89.164.90-60067-8011-17,192.168.0.24,60067,210.89.164.90,8011,17,2019-07-25 03:25:12,298,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,234899.3288590604,6711.4093959731545,298.0,0.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3355.704697986577,3355.704697986577,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,298.0,0.0,298.0,298.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.24-223.39.123.245-54218-7000-6,192.168.0.24,54218,223.39.123.245,7000,6,2019-05-20 04:56:37,478,1,2,0.0,2920.0,0.0,0.0,0.0,0.0,1460.0,1460.0,1460.0,0.0,6108786.610878661,6276.150627615062,239.0,173.94826817189067,362.0,116.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,0.0,116.0,116.0,0,1,0,0,20,40,2092.050209205021,4184.100418410042,0.0,1460.0,1095.0,730.0,532900.0,0,0,0,1,1,0,0,0,2.0,1460.0,0.0,1460.0,0,0,0,0,0,0,1,0,2,2920,-1,29796,0,0,0.0,0.0,0.0,0.0,239.0,173.94826817189067,362.0,116.0,Normal,Normal,Normal,2019-05-20
192.168.0.13-192.168.0.16-9020-56242-6,192.168.0.16,56242,192.168.0.13,9020,6,2019-09-10 01:41:56,168,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17857.14285714286,84.0,0.0,84.0,84.0,84.0,84.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,11904.761904761905,5952.380952380952,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32679,0,0,0.0,0.0,0.0,0.0,84.0,0.0,84.0,84.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.13-192.168.0.16-9020-10129-6,192.168.0.16,10129,192.168.0.13,9020,6,2019-09-10 01:41:47,112,0,2,0.0,2776.0,0.0,0.0,0.0,0.0,1388.0,1388.0,1388.0,0.0,24785714.28571429,17857.14285714286,112.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,0.0,112.0,112.0,0,0,0,0,0,64,0.0,17857.14285714286,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0.0,0.0,112.0,0.0,112.0,112.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:07,218,3,1,3098.0,1430.0,1430.0,238.0,1032.6666666666667,688.2015208740338,1430.0,1430.0,1430.0,0.0,20770642.20183486,18348.623853211007,72.66666666666667,1.5275252316519463,74.0,71.0,147.0,73.5,0.7071067811865476,74.0,73.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,13761.467889908256,4587.155963302752,238.0,1430.0,1191.6,533.0786058359498,284172.8,0,0,0,0,0,0,0,0,0.0,1489.5,1032.6666666666667,1430.0,0,0,0,0,0,0,3,3098,1,1430,-1,-1,3,0,0.0,0.0,0.0,0.0,72.66666666666667,1.5275252316519463,74.0,71.0,Anomaly,Mirai,Mirai-Ackflooding,2019-07-25
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:03,73,1,1,1430.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,39178082.19178082,27397.260273972603,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,13698.6301369863,13698.6301369863,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,2145.0,1430.0,1430.0,0,0,0,0,0,0,1,1430,1,1430,-1,-1,1,0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,73.0,Anomaly,Mirai,Mirai-Ackflooding,2019-07-25
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:04,74,0,2,0.0,64.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,0.0,864864.8648648649,27027.027027027027,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,74.0,74.0,0,0,0,0,0,16,0.0,27027.027027027027,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,48.0,0.0,32.0,0,0,0,0,0,0,0,0,2,64,-1,-1,0,0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,74.0,Anomaly,Mirai,Mirai-HTTP Flooding,2019-07-25
192.168.0.24-104.70.122.58-50966-443-6,192.168.0.24,50966,104.70.122.58,443,6,2019-05-20 04:59:02,329,0,4,0.0,5792.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,17604863.2218845,12158.0547112462,109.66666666666669,36.11555528208493,144.0,72.0,0.0,0.0,0.0,0.0,0.0,329.0,109.66666666666669,36.11555528208493,144.0,72.0,0,0,0,0,0,128,0.0,12158.0547112462,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1810.0,0.0,1448.0,0,0,0,0,0,0,0,0,4,5792,-1,444,0,0,0.0,0.0,0.0,0.0,109.66666666666669,36.11555528208493,144.0,72.0,Normal,Normal,Normal,2019-05-20
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:09,189,2,1,2860.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,22698412.69841269,15873.015873015873,94.5,30.40559159102155,116.0,73.0,73.0,73.0,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,10582.010582010582,5291.005291005291,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1906.666666666667,1430.0,1430.0,0,0,0,0,0,0,2,2860,1,1430,-1,-1,2,0,0.0,0.0,0.0,0.0,94.5,30.40559159102155,116.0,73.0,Anomaly,Mirai,Mirai-Ackflooding,2019-07-25
192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,2019-07-25 03:24:10,248,3,1,4290.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,23064516.12903225,16129.032258064515,82.66666666666667,23.692474191889147,110.0,68.0,178.0,89.0,29.698484809834994,110.0,68.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,12096.774193548386,4032.258064516129,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1787.5,1430.0,1430.0,0,0,0,0,0,0,3,4290,1,1430,-1,-1,3,0,0.0,0.0,0.0,0.0,82.66666666666667,23.692474191889147,110.0,68.0,Anomaly,Mirai,Mirai-HTTP Flooding,2019-07-25
192.168.0.24-210.89.164.90-49987-8011-17,192.168.0.24,49987,210.89.164.90,8011,17,2019-07-25 03:25:21,10,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,6999999.999999999,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,100000.0,100000.0,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9020-56242-6,192.168.0.16,56242,192.168.0.13,9020,6,2019-09-10 01:41:59,161,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18633.540372670806,80.5,9.192388155425116,87.0,74.0,74.0,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,12422.360248447205,6211.180124223602,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,32679,0,0,0.0,0.0,0.0,0.0,80.5,9.192388155425116,87.0,74.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.24-223.39.118.176-35410-443-6,192.168.0.24,35410,223.39.118.176,443,6,2019-05-20 04:56:49,470,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4255.319148936172,470.0,0.0,470.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,2127.6595744680853,2127.6595744680853,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,20440,0,0,0.0,0.0,0.0,0.0,470.0,0.0,470.0,470.0,Normal,Normal,Normal,2019-05-20
192.168.0.13-192.168.0.16-9020-56242-6,192.168.0.16,56242,192.168.0.13,9020,6,2019-09-10 01:41:52,120,0,2,0.0,1418.0,0.0,0.0,0.0,0.0,1388.0,30.0,709.0,960.2510088513316,11816666.666666664,16666.666666666668,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,0.0,120.0,120.0,0,0,0,0,0,64,0.0,16666.666666666668,30.0,1388.0,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0.0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:04,123,1,1,1430.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,23252032.5203252,16260.162601626012,123.0,0.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,8130.081300813006,8130.081300813006,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,2145.0,1430.0,1430.0,0,0,0,0,0,0,1,1430,1,1430,-1,-1,1,0,0.0,0.0,0.0,0.0,123.0,0.0,123.0,123.0,Anomaly,Mirai,Mirai-HTTP Flooding,2019-07-25
192.168.0.24-222.239.240.107-51252-443-6,192.168.0.24,51252,222.239.240.107,443,6,2019-07-25 03:23:55,117,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,24752136.75213675,17094.017094017094,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,117.0,117.0,0.0,117.0,117.0,0,0,0,0,0,64,0.0,17094.017094017094,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,147,0,0,0.0,0.0,0.0,0.0,117.0,0.0,117.0,117.0,Anomaly,Mirai,Mirai-Ackflooding,2019-07-25
192.168.0.13-192.168.0.16-9020-49784-6,192.168.0.13,9020,192.168.0.16,49784,6,2019-05-20 04:59:34,315,2,1,1418.0,1388.0,1388.0,30.0,709.0,960.2510088513316,1388.0,1388.0,1388.0,0.0,8907936.507936507,9523.809523809525,157.5,61.518289963229634,201.0,114.0,201.0,201.0,0.0,201.0,201.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,6349.206349206349,3174.6031746031745,30.0,1388.0,1048.5,679.0,461041.0,0,0,0,0,1,0,0,0,0.0,1398.0,709.0,1388.0,0,0,0,0,0,0,2,1418,1,1388,-1,1869,2,0,0.0,0.0,0.0,0.0,157.5,61.518289963229634,201.0,114.0,Normal,Normal,Normal,2019-05-20
192.168.0.16-104.75.26.48-60570-443-6,192.168.0.16,60570,104.75.26.48,443,6,2019-09-10 01:42:22,147,0,3,0.0,3138.0,0.0,0.0,0.0,0.0,1448.0,242.0,1046.0,696.2844246426888,21346938.775510207,20408.163265306124,73.5,0.7071067811865476,74.0,73.0,0.0,0.0,0.0,0.0,0.0,147.0,73.5,0.7071067811865476,74.0,73.0,0,0,0,0,0,96,0.0,20408.163265306124,242.0,1448.0,1146.5,603.0,363609.0,0,0,0,0,1,0,0,0,0.0,1528.666666666667,0.0,1046.0,0,0,0,0,0,0,0,0,3,3138,-1,259,0,0,0.0,0.0,0.0,0.0,73.5,0.7071067811865476,74.0,73.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.13-210.89.164.90-60064-8011-17,192.168.0.13,60064,210.89.164.90,8011,17,2019-07-25 03:25:10,18,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,3888888.888888889,111111.11111111114,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,55555.55555555556,55555.55555555556,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,18.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.24-210.89.164.90-55984-8043-17,192.168.0.24,55984,210.89.164.90,8043,17,2019-07-25 03:25:33,29,3,1,54.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,2482758.620689655,137931.03448275858,9.666666666666666,6.429100507328638,17.0,5.0,22.0,11.0,8.48528137423857,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,103448.27586206896,34482.758620689645,18.0,18.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,22.5,18.0,18.0,0,0,0,0,0,0,3,54,1,18,-1,-1,3,0,0.0,0.0,0.0,0.0,9.666666666666666,6.429100507328638,17.0,5.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9020-49784-6,192.168.0.13,9020,192.168.0.16,49784,6,2019-05-20 04:59:26,401,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4987.531172069826,401.0,0.0,401.0,401.0,0.0,0.0,0.0,0.0,0.0,401.0,401.0,0.0,401.0,401.0,0,0,0,0,0,64,0.0,4987.531172069826,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,32679,0,0,0.0,0.0,0.0,0.0,401.0,0.0,401.0,401.0,Normal,Normal,Normal,2019-05-20
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:07,280,2,1,2860.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,15321428.571428573,10714.285714285716,140.0,42.42640687119285,170.0,110.0,110.0,110.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,7142.857142857143,3571.428571428572,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1906.666666666667,1430.0,1430.0,0,0,0,0,0,0,2,2860,1,1430,-1,-1,2,0,0.0,0.0,0.0,0.0,140.0,42.42640687119285,170.0,110.0,Anomaly,Mirai,Mirai-Ackflooding,2019-07-25
192.168.0.24-223.39.123.245-51549-7000-6,192.168.0.24,51549,223.39.123.245,7000,6,2019-07-25 03:23:25,87,0,2,0.0,2920.0,0.0,0.0,0.0,0.0,1460.0,1460.0,1460.0,0.0,33563218.3908046,22988.50574712644,87.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,0.0,87.0,87.0,0,1,0,0,0,40,0.0,22988.50574712644,1460.0,1460.0,1460.0,0.0,0.0,0,0,0,1,1,0,0,0,0.0,2190.0,0.0,1460.0,0,0,0,0,0,0,0,0,2,2920,-1,30016,0,0,0.0,0.0,0.0,0.0,87.0,0.0,87.0,87.0,Anomaly,Mirai,Mirai-HTTP Flooding,2019-07-25
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:05,76,1,1,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,526315.7894736843,26315.78947368421,76.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,13157.894736842103,13157.894736842103,20.0,20.0,20.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,30.0,20.0,20.0,0,0,0,0,0,0,1,20,1,20,-1,-1,1,0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,76.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-210.89.164.90-55986-8043-17,192.168.0.13,55986,210.89.164.90,8043,17,2019-07-25 03:25:10,11,1,1,18.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,3272727.272727273,181818.18181818185,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,90909.09090909093,90909.09090909093,18.0,18.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,27.0,18.0,18.0,0,0,0,0,0,0,1,18,1,18,-1,-1,1,0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9020-56247-6,192.168.0.16,56247,192.168.0.13,9020,6,2019-09-10 01:42:23,119,0,2,0.0,1418.0,0.0,0.0,0.0,0.0,1388.0,30.0,709.0,960.2510088513316,11915966.38655462,16806.722689075632,119.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,0.0,119.0,119.0,0,0,0,0,0,64,0.0,16806.722689075632,30.0,1388.0,935.3333333333331,784.0416655595117,614721.3333333335,0,0,0,0,1,0,0,0,0.0,1403.0,0.0,709.0,0,0,0,0,0,0,0,0,2,1418,-1,1869,0,0,0.0,0.0,0.0,0.0,119.0,0.0,119.0,119.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.13-192.168.0.16-9020-49793-6,192.168.0.16,49793,192.168.0.13,9020,6,2019-05-20 05:00:52,378,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5291.005291005291,378.0,0.0,378.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2645.502645502645,2645.502645502645,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32734,0,0,0.0,0.0,0.0,0.0,378.0,0.0,378.0,378.0,Normal,Normal,Normal,2019-05-20
192.168.0.24-210.89.164.90-60067-8011-17,192.168.0.24,60067,210.89.164.90,8011,17,2019-07-25 03:25:19,1,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,70000000.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1000000.0,1000000.0,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9020-49793-6,192.168.0.16,49793,192.168.0.13,9020,6,2019-05-20 05:00:52,200,0,3,0.0,2806.0,0.0,0.0,0.0,0.0,1388.0,30.0,935.3333333333336,784.0416655595117,14030000.0,15000.0,100.0,31.11269837220809,122.0,78.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,31.11269837220809,122.0,78.0,0,0,0,0,0,96,0.0,15000.0,30.0,1388.0,1048.5,679.0,461041.0,0,0,0,0,1,0,0,0,0.0,1398.0,0.0,935.3333333333336,0,0,0,0,0,0,0,0,3,2806,-1,1869,0,0,0.0,0.0,0.0,0.0,100.0,31.11269837220809,122.0,78.0,Normal,Normal,Normal,2019-05-20
192.168.0.13-192.168.0.16-9020-10119-6,192.168.0.16,10119,192.168.0.13,9020,6,2019-09-10 01:41:31,112,0,2,0.0,2776.0,0.0,0.0,0.0,0.0,1388.0,1388.0,1388.0,0.0,24785714.28571429,17857.14285714286,112.0,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,0.0,112.0,112.0,0,0,0,0,0,64,0.0,17857.14285714286,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,2137,0,0,0.0,0.0,0.0,0.0,112.0,0.0,112.0,112.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.24-223.39.123.245-51547-7000-6,192.168.0.24,51547,223.39.123.245,7000,6,2019-07-25 03:23:15,221,2,1,38.0,0.0,38.0,0.0,19.0,26.87005768508881,0.0,0.0,0.0,0.0,171945.70135746605,13574.660633484162,110.5,51.61879502661797,147.0,74.0,147.0,147.0,0.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,9049.773755656108,4524.886877828054,0.0,38.0,9.5,19.0,361.0,0,0,0,0,1,0,0,0,0.0,12.666666666666664,19.0,0.0,0,0,0,0,0,0,2,38,1,0,-1,17520,1,0,0.0,0.0,0.0,0.0,110.5,51.61879502661797,147.0,74.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.24-210.89.164.90-60063-8011-17,192.168.0.24,60063,210.89.164.90,8011,17,2019-07-25 03:25:02,32,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,2187500.0,62500.0,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,31250.0,31250.0,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,32.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-210.89.164.90-60064-8011-17,192.168.0.13,60064,210.89.164.90,8011,17,2019-07-25 03:25:10,29,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,2413793.103448276,68965.51724137929,29.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,34482.758620689645,34482.758620689645,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,29.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.24-222.239.240.107-51252-443-6,192.168.0.24,51252,222.239.240.107,443,6,2019-07-25 03:23:25,116,0,2,0.0,2345.0,0.0,0.0,0.0,0.0,1448.0,897.0,1172.5,389.6158364337877,20215517.24137931,17241.379310344826,116.0,0.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,0.0,116.0,116.0,0,0,0,0,0,64,0.0,17241.379310344826,897.0,1448.0,1264.3333333333333,318.1199983234838,101200.33333333331,0,0,0,0,1,0,0,0,0.0,1896.5,0.0,1172.5,0,0,0,0,0,0,0,0,2,2345,-1,122,0,0,0.0,0.0,0.0,0.0,116.0,0.0,116.0,116.0,Anomaly,Mirai,Mirai-HTTP Flooding,2019-07-25
192.168.0.24-210.89.164.90-60064-8011-17,192.168.0.24,60064,210.89.164.90,8011,17,2019-07-25 03:25:04,55,2,1,70.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,1909090.9090909087,54545.454545454544,27.5,36.06244584051392,53.0,2.0,53.0,53.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,36363.63636363636,18181.81818181818,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,46.66666666666666,35.0,35.0,0,0,0,0,0,0,2,70,1,35,-1,-1,2,0,0.0,0.0,0.0,0.0,27.5,36.06244584051392,53.0,2.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9020-56242-6,192.168.0.16,56242,192.168.0.13,9020,6,2019-09-10 01:41:56,88,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22727.272727272728,88.0,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,11363.636363636364,11363.636363636364,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32679,0,0,0.0,0.0,0.0,0.0,88.0,0.0,88.0,88.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
